"zvit_date","registration_area","priority_hosp_area","edrpou_hosp","legal_entity_name_hosp","legal_entity_lat","legal_entity_lng","person_gender","person_age_group","add_conditions","new_susp","new_confirm","active_confirm","new_death","new_recover"
"2020-04-10","Сумська","Сумська","36897937","КНП СУМСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНИЙ КЛІНІЧНИЙ ПЕРИНАТАЛЬНИЙ ЦЕНТР","50.876991","34.814305299999994","Жіноча","18-39","Так","0","0","1","0","0"
"2020-04-10","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Жіноча","06-17","Ні","1","0","9","0","0"
"2020-04-10","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Жіноча","18-39","Ні","5","1","7","0","0"
"2020-04-10","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Жіноча","40-64","Ні","1","1","12","0","0"
"2020-04-10","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Жіноча","40-64","Так","0","0","1","0","0"
"2020-04-10","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Жіноча","65+","Ні","0","0","1","0","0"
"2020-04-10","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","06-17","Ні","0","0","3","0","0"
"2020-04-10","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","18-39","Ні","4","1","9","0","0"
"2020-04-10","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","18-39","Так","1","0","1","0","0"
"2020-04-10","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","40-64","Ні","3","0","7","0","0"
"2020-04-10","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","65+","Ні","0","0","1","0","0"
"2020-04-10","Сумська","Сумська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","65+","Так","0","0","1","0","0"
"2020-04-10","Тернопільська","Івано-Франківська","01993305","КНП ЦЕНТРАЛЬНА МІСЬКА КЛІНІЧНА ЛІКАРНЯ ІВАНО-ФРАНКІВСЬКОЇ МІСЬКОЇ РАДИ","48.915306","24.69655","Чоловіча","18-39","Ні","0","0","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","02000435","КНП БЕРЕЖАНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ БЕРЕЖАНСЬКОЇ РАЙОННОЇ РАДИ","49.44720029","24.93098209","Чоловіча","18-39","Так","0","0","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","02000493","КНП БОРЩІВСЬКА РАЙОННА ЛІКАРНЯ БОРЩІВСЬКОЇ РАЙОННОЇ РАДИ ТЕРНОПІЛЬСЬКОЇ ОБЛАСТІ","48.80508462","26.05465852","Жіноча","06-17","Ні","1","0","0","0","0"
"2020-04-10","Тернопільська","Тернопільська","02000582","КНП ГУСЯТИНСЬКА КОМУНАЛЬНА РАЙОННА ЛІКАРНЯ ГУСЯТИНСЬКОЇ РАЙОННОЇ РАДИ","49.073147","26.18317313","Чоловіча","18-39","Ні","1","0","0","0","0"
"2020-04-10","Тернопільська","Тернопільська","02000659","КНП ЗАЛІЩИЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЗАЛІЩИЦЬКОЇ РАЙОННОЇ РАДИ","48.64760281","25.73102811","Жіноча","40-64","Ні","0","0","3","0","0"
"2020-04-10","Тернопільська","Тернопільська","02000659","КНП ЗАЛІЩИЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЗАЛІЩИЦЬКОЇ РАЙОННОЇ РАДИ","48.64760281","25.73102811","Чоловіча","40-64","Ні","0","1","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","02000792","КНП КОЗІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗІВСЬКОЇ РАЙОННОЇ РАДИ","49.43057362","25.15808268","Жіноча","40-64","Ні","0","0","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","02000792","КНП КОЗІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗІВСЬКОЇ РАЙОННОЇ РАДИ","49.43057362","25.15808268","Жіноча","65+","Так","0","0","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","02000792","КНП КОЗІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗІВСЬКОЇ РАЙОННОЇ РАДИ","49.43057362","25.15808268","Чоловіча","40-64","Ні","0","0","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","02000792","КНП КОЗІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗІВСЬКОЇ РАЙОННОЇ РАДИ","49.43057362","25.15808268","Чоловіча","40-64","Так","0","0","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","02000866","КНП ПОЧАЇВСЬКА РАЙОННА КОМУНАЛЬНА ЛІКАРНЯ КРЕМЕНЕЦЬКОЇ РАЙОННОЇ РАДИ ТЕРНОПІЛЬСЬКОЇ ОБЛАСТІ","50.00125678","25.50944057","Жіноча","40-64","Ні","1","1","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","02000984","КНП ПІДВОЛОЧИСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ПІДВОЛОЧИСЬКОЇ РАЙОННОЇ РАДИ","49.53662987","26.14385021","Жіноча","40-64","Так","1","0","0","0","0"
"2020-04-10","Тернопільська","Тернопільська","02000984","КНП ПІДВОЛОЧИСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ПІДВОЛОЧИСЬКОЇ РАЙОННОЇ РАДИ","49.53662987","26.14385021","Чоловіча","40-64","Так","1","0","0","0","0"
"2020-04-10","Тернопільська","Тернопільська","02001297","КНП ТЕРНОПІЛЬСЬКА МІСЬКА КОМУНАЛЬНА ЛІКАРНЯ ШВИДКОЇ ДОПОМОГИ","49.5490157","25.59999773","Жіноча","40-64","Ні","1","0","2","0","0"
"2020-04-10","Тернопільська","Тернопільська","02001297","КНП ТЕРНОПІЛЬСЬКА МІСЬКА КОМУНАЛЬНА ЛІКАРНЯ ШВИДКОЇ ДОПОМОГИ","49.5490157","25.59999773","Жіноча","65+","Так","0","0","2","0","0"
"2020-04-10","Тернопільська","Тернопільська","02001297","КНП ТЕРНОПІЛЬСЬКА МІСЬКА КОМУНАЛЬНА ЛІКАРНЯ ШВИДКОЇ ДОПОМОГИ","49.5490157","25.59999773","Чоловіча","18-39","Ні","0","1","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","02001297","КНП ТЕРНОПІЛЬСЬКА МІСЬКА КОМУНАЛЬНА ЛІКАРНЯ ШВИДКОЇ ДОПОМОГИ","49.5490157","25.59999773","Чоловіча","18-39","Так","0","0","0","0","1"
"2020-04-10","Тернопільська","Тернопільська","02001297","КНП ТЕРНОПІЛЬСЬКА МІСЬКА КОМУНАЛЬНА ЛІКАРНЯ ШВИДКОЇ ДОПОМОГИ","49.5490157","25.59999773","Чоловіча","40-64","Ні","0","0","3","0","0"
"2020-04-10","Тернопільська","Тернопільська","02001297","КНП ТЕРНОПІЛЬСЬКА МІСЬКА КОМУНАЛЬНА ЛІКАРНЯ ШВИДКОЇ ДОПОМОГИ","49.5490157","25.59999773","Чоловіча","65+","Ні","0","0","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","04528442","КНП ТЕРНОПІЛЬСЬКА МІСЬКА ДИТЯЧА КОМУНАЛЬНА ЛІКАРНЯ","49.55371939","25.61417798","Жіноча","0-5","Ні","0","0","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","04528442","КНП ТЕРНОПІЛЬСЬКА МІСЬКА ДИТЯЧА КОМУНАЛЬНА ЛІКАРНЯ","49.55371939","25.61417798","Жіноча","06-17","Ні","0","0","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","04528442","КНП ТЕРНОПІЛЬСЬКА МІСЬКА ДИТЯЧА КОМУНАЛЬНА ЛІКАРНЯ","49.55371939","25.61417798","Жіноча","18-39","Ні","0","0","3","0","0"
"2020-04-10","Тернопільська","Тернопільська","04528442","КНП ТЕРНОПІЛЬСЬКА МІСЬКА ДИТЯЧА КОМУНАЛЬНА ЛІКАРНЯ","49.55371939","25.61417798","Жіноча","18-39","Так","0","0","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","04528442","КНП ТЕРНОПІЛЬСЬКА МІСЬКА ДИТЯЧА КОМУНАЛЬНА ЛІКАРНЯ","49.55371939","25.61417798","Чоловіча","0-5","Ні","1","0","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","04528442","КНП ТЕРНОПІЛЬСЬКА МІСЬКА ДИТЯЧА КОМУНАЛЬНА ЛІКАРНЯ","49.55371939","25.61417798","Чоловіча","0-5","Так","0","0","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","04528442","КНП ТЕРНОПІЛЬСЬКА МІСЬКА ДИТЯЧА КОМУНАЛЬНА ЛІКАРНЯ","49.55371939","25.61417798","Чоловіча","06-17","Ні","0","0","3","0","0"
"2020-04-10","Тернопільська","Тернопільська","36338715","КНП МОНАСТИРИСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ МОНАСТИРИСЬКОЇ РАЙОННОЇ РАДИ","49.09136019","25.17124159","Жіноча","40-64","Ні","0","0","5","0","0"
"2020-04-10","Тернопільська","Тернопільська","36338715","КНП МОНАСТИРИСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ МОНАСТИРИСЬКОЇ РАЙОННОЇ РАДИ","49.09136019","25.17124159","Жіноча","40-64","Так","0","0","2","0","0"
"2020-04-10","Тернопільська","Тернопільська","36338715","КНП МОНАСТИРИСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ МОНАСТИРИСЬКОЇ РАЙОННОЇ РАДИ","49.09136019","25.17124159","Жіноча","65+","Так","0","0","3","0","0"
"2020-04-10","Тернопільська","Тернопільська","36338715","КНП МОНАСТИРИСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ МОНАСТИРИСЬКОЇ РАЙОННОЇ РАДИ","49.09136019","25.17124159","Чоловіча","40-64","Ні","0","0","3","0","0"
"2020-04-10","Тернопільська","Тернопільська","36338715","КНП МОНАСТИРИСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ МОНАСТИРИСЬКОЇ РАЙОННОЇ РАДИ","49.09136019","25.17124159","Чоловіча","40-64","Так","0","0","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","36338715","КНП МОНАСТИРИСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ МОНАСТИРИСЬКОЇ РАЙОННОЇ РАДИ","49.09136019","25.17124159","Чоловіча","65+","Ні","0","0","2","0","0"
"2020-04-10","Тернопільська","Тернопільська","43188153","КНП КРЕМЕНЕЦЬКА РАЙОННА КОМУНАЛЬНА ЛІКАРНЯ  КРЕМЕНЕЦЬКОЇ РАЙОННОЇ РАДИ ТЕРНОПІЛЬСЬКОЇ ОБЛАСТІ","50.11615882","25.69389391","Жіноча","40-64","Ні","0","0","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Жіноча","0-5","Ні","0","0","3","0","0"
"2020-04-10","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Жіноча","06-17","Ні","1","0","3","0","0"
"2020-04-10","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Жіноча","18-39","Ні","2","2","31","0","0"
"2020-04-10","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Жіноча","18-39","Так","0","0","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Жіноча","40-64","Ні","5","1","48","0","0"
"2020-04-10","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Жіноча","40-64","Так","0","1","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Жіноча","65+","Ні","1","0","5","0","0"
"2020-04-10","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","06-17","Ні","0","0","1","0","0"
"2020-04-10","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","18-39","Ні","2","1","20","0","0"
"2020-04-10","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","40-64","Ні","5","1","32","0","0"
"2020-04-10","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","40-64","Так","3","2","5","0","0"
"2020-04-10","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","65+","Ні","0","0","3","0","0"
"2020-04-10","Тернопільська","Тернопільська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","65+","Так","0","1","1","0","0"
"2020-04-10","Харківська","м. Київ","01993664","КНП КИЇВСЬКА МІСЬКА ДИТЯЧА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","50.46244299","30.45860813","Жіноча","06-17","Ні","1","0","0","0","0"
"2020-04-10","Харківська","м. Київ","01993664","КНП КИЇВСЬКА МІСЬКА ДИТЯЧА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","50.46244299","30.45860813","Чоловіча","0-5","Ні","1","0","0","0","0"
"2020-04-10","Харківська","м. Київ","01993664","КНП КИЇВСЬКА МІСЬКА ДИТЯЧА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","50.46244299","30.45860813","Чоловіча","06-17","Ні","1","0","0","0","0"
"2020-04-10","Харківська","Харківська","02003534","КНП ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ","49.94351021","36.32229562","Жіноча","06-17","Ні","1","0","0","0","0"
"2020-04-10","Харківська","Харківська","02003652","КОМУНАЛЬНЕ  НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ","49.94351021","36.32229562","Жіноча","18-39","Ні","2","0","0","0","0"
"2020-04-10","Харківська","Харківська","02003652","КОМУНАЛЬНЕ  НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ","49.94351021","36.32229562","Жіноча","40-64","Ні","2","0","2","0","0"
"2020-04-10","Харківська","Харківська","02003652","КОМУНАЛЬНЕ  НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ","49.94351021","36.32229562","Чоловіча","18-39","Ні","0","1","1","0","0"
"2020-04-10","Харківська","Харківська","02003652","КОМУНАЛЬНЕ  НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ","49.94351021","36.32229562","Чоловіча","40-64","Ні","1","0","2","0","0"
"2020-04-10","Харківська","Харківська","02003669","КНП МІСЬКА КЛІНІЧНА ЛІКАРНЯ № 30 ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","50.00334541","36.2487212","Чоловіча","18-39","Ні","0","0","1","0","0"
"2020-04-10","Харківська","Харківська","08734026","ГОСПІТАЛЬ ГОЛОВНОГО УПРАВЛІННЯ МВС УКРАЇНИ В ХАРКІВСЬКІЙ ОБЛАСТІ","49.980276","36.247073","Чоловіча","18-39","Ні","1","0","0","0","0"
"2020-04-10","Харківська","Харківська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","18-39","Ні","0","0","1","0","0"
"2020-04-10","Харківська","Харківська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","65+","Ні","0","1","1","0","0"
"2020-04-10","Херсонська","Херсонська","02003913","КНП БЕРИСЛАВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ БЕРИСЛАВСЬКОЇ РАЙОННОЇ РАДИ","46.82954257","33.40017278","Жіноча","18-39","Ні","1","0","0","0","0"
"2020-04-10","Херсонська","Херсонська","02003913","КНП БЕРИСЛАВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ БЕРИСЛАВСЬКОЇ РАЙОННОЇ РАДИ","46.82954257","33.40017278","Чоловіча","18-39","Ні","1","0","0","0","0"
"2020-04-10","Херсонська","Херсонська","02003988"," ГОЛОПРИСТАНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","46.534796","32.53868","Жіноча","40-64","Ні","0","0","1","0","0"
"2020-04-10","Херсонська","Херсонська","02004083","ОЛЕШКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ОЛЕШКІВСЬКОЇ РАЙОННОЇ РАДИ ХЕРСОНСЬКОЇ ОБЛАСТІ","46.61919854","32.72217367","Жіноча","0-5","Ні","1","0","0","0","0"
"2020-04-10","Херсонська","Херсонська","02004083","ОЛЕШКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ОЛЕШКІВСЬКОЇ РАЙОННОЇ РАДИ ХЕРСОНСЬКОЇ ОБЛАСТІ","46.61919854","32.72217367","Жіноча","40-64","Ні","0","0","1","0","0"
"2020-04-10","Херсонська","Херсонська","02004108","КНП ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ МІСТА НОВА КАХОВКА НОВОКАХОВСЬКОЇ МІСЬКОЇ РАДИ","46.75641863","33.35732038","Чоловіча","40-64","Ні","0","0","2","0","0"
"2020-04-10","Херсонська","Херсонська","02004151","КНП ХЕРСОНСЬКИЙ ОБЛАСНИЙ ЗАКЛАД З НАДАННЯ ПСИХІАТРИЧНОЇ ДОПОМОГИ ХЕРСОНСЬКОЇ ОБЛАСНОЇ РАДИ","46.69826","32.58461","Чоловіча","06-17","Так","1","0","0","0","0"
"2020-04-10","Херсонська","Херсонська","26083704","КНП ХЕРСОНСЬКА ОБЛАСНА ІНФЕКЦІЙНА ЛІКАРНЯ ІМ. Г.І. ГОРБАЧЕВСЬКОГО ХЕРСОНСЬКОЇ ОБЛАСНОЇ РАДИ","46.67900119","32.5878743","Жіноча","06-17","Ні","0","0","1","0","0"
"2020-04-10","Херсонська","Херсонська","26083704","КНП ХЕРСОНСЬКА ОБЛАСНА ІНФЕКЦІЙНА ЛІКАРНЯ ІМ. Г.І. ГОРБАЧЕВСЬКОГО ХЕРСОНСЬКОЇ ОБЛАСНОЇ РАДИ","46.67900119","32.5878743","Жіноча","18-39","Ні","1","0","1","0","0"
"2020-04-10","Херсонська","Херсонська","26083704","КНП ХЕРСОНСЬКА ОБЛАСНА ІНФЕКЦІЙНА ЛІКАРНЯ ІМ. Г.І. ГОРБАЧЕВСЬКОГО ХЕРСОНСЬКОЇ ОБЛАСНОЇ РАДИ","46.67900119","32.5878743","Жіноча","40-64","Ні","0","0","2","0","0"
"2020-04-10","Херсонська","Херсонська","26083704","КНП ХЕРСОНСЬКА ОБЛАСНА ІНФЕКЦІЙНА ЛІКАРНЯ ІМ. Г.І. ГОРБАЧЕВСЬКОГО ХЕРСОНСЬКОЇ ОБЛАСНОЇ РАДИ","46.67900119","32.5878743","Жіноча","65+","Ні","0","0","1","0","0"
"2020-04-10","Херсонська","Херсонська","26083704","КНП ХЕРСОНСЬКА ОБЛАСНА ІНФЕКЦІЙНА ЛІКАРНЯ ІМ. Г.І. ГОРБАЧЕВСЬКОГО ХЕРСОНСЬКОЇ ОБЛАСНОЇ РАДИ","46.67900119","32.5878743","Чоловіча","40-64","Ні","0","0","2","0","0"
"2020-04-10","Херсонська","Херсонська","Самоізоляція",NULL,NULL,NULL,"Жіноча","18-39","Ні","0","0","1","0","0"
"2020-04-10","Херсонська","Херсонська","Самоізоляція",NULL,NULL,NULL,"Жіноча","40-64","Ні","0","0","6","0","0"
"2020-04-10","Херсонська","Херсонська","Самоізоляція",NULL,NULL,NULL,"Жіноча","65+","Ні","0","0","1","0","0"
"2020-04-10","Херсонська","Херсонська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","0-5","Ні","0","0","1","0","0"
"2020-04-10","Херсонська","Херсонська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","06-17","Ні","0","0","1","0","0"
"2020-04-10","Херсонська","Херсонська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","18-39","Ні","1","1","2","0","0"
"2020-04-10","Херсонська","Херсонська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","18-39","Так","1","0","0","0","0"
"2020-04-10","Херсонська","Херсонська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","40-64","Ні","0","0","2","0","0"
"2020-04-10","Херсонська","Херсонська","Самоізоляція",NULL,NULL,NULL,"Чоловіча","40-64","Так","0","0","1","0","0"
"2020-04-10","Хмельницька","Хмельницька","02004195","КОМУНАЛЬНЕ  НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ВОЛОЧИСЬКА ЦЕНТРАЛЬНА  РАЙОННА ЛІКАРНЯ ","49.53626722","26.2143861","Чоловіча","65+","Так","1","0","0","0","0"
"2020-04-10","Хмельницька","Хмельницька","02004522","КНП ЧЕМЕРОВЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЧЕМЕРОВЕЦЬКОЇ РАЙОННОЇ РАДИ","49.00733888","26.34722011","Жіноча","65+","Так","0","1","1","0","0"
"2020-04-10","Хмельницька","Хмельницька","02004752","ХМЕЛЬНИЦЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ХМЕЛЬНИЦЬКОЇ МІСЬКОЇ РАДИ","49.41200302","26.97605472","Жіноча","18-39","Ні","0","0","0","0","1"
"2020-04-10","Хмельницька","Хмельницька","02004752","ХМЕЛЬНИЦЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ХМЕЛЬНИЦЬКОЇ МІСЬКОЇ РАДИ","49.41200302","26.97605472","Жіноча","40-64","Ні","1","0","1","0","1"
"2020-04-10","Хмельницька","Хмельницька","02004752","ХМЕЛЬНИЦЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ХМЕЛЬНИЦЬКОЇ МІСЬКОЇ РАДИ","49.41200302","26.97605472","Жіноча","40-64","Так","1","0","0","0","0"
"2020-04-10","Хмельницька","Хмельницька","02004752","ХМЕЛЬНИЦЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ХМЕЛЬНИЦЬКОЇ МІСЬКОЇ РАДИ","49.41200302","26.97605472","Жіноча","65+","Так","0","0","1","0","0"
"2020-04-10","Хмельницька","Хмельницька","02004752","ХМЕЛЬНИЦЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ХМЕЛЬНИЦЬКОЇ МІСЬКОЇ РАДИ","49.41200302","26.97605472","Чоловіча","18-39","Так","0","0","1","0","0"
"2020-04-10","Хмельницька","Хмельницька","02004752","ХМЕЛЬНИЦЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ХМЕЛЬНИЦЬКОЇ МІСЬКОЇ РАДИ","49.41200302","26.97605472","Чоловіча","40-64","Ні","0","0","1","0","1"
"2020-04-10","Хмельницька","Хмельницька","02004752","ХМЕЛЬНИЦЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ХМЕЛЬНИЦЬКОЇ МІСЬКОЇ РАДИ","49.41200302","26.97605472","Чоловіча","40-64","Так","0","0","1","0","0"
"2020-04-10","Хмельницька","Хмельницька","02004752","ХМЕЛЬНИЦЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ХМЕЛЬНИЦЬКОЇ МІСЬКОЇ РАДИ","49.41200302","26.97605472","Чоловіча","65+","Ні","1","0","0","0","0"
"2020-04-10","Хмельницька","Хмельницька","02004752","ХМЕЛЬНИЦЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ХМЕЛЬНИЦЬКОЇ МІСЬКОЇ РАДИ","49.41200302","26.97605472","Чоловіча","65+","Так","0","0","1","0","0"
"2020-04-10","Хмельницька","Хмельницька","02004812","КНП ШЕПЕТІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ШЕПЕТІВСЬКОЇ РАЙОННОЇ РАДИ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ","50.18365268","27.04879132","Чоловіча","40-64","Ні","0","0","1","0","0"
"2020-04-10","Хмельницька","Хмельницька","Самоізоляція",NULL,NULL,NULL,"Жіноча","18-39","Ні","1","0","0","0","0"
"2020-04-10","Хмельницька","Хмельницька","Самоізоляція",NULL,NULL,NULL,"Жіноча","40-64","Ні","0","0","3","0","0"
"2020-04-10","Хмельницька","Хмельницька","Самоізоляція",NULL,NULL,NULL,"Жіноча","65+","Так","0","1","0","0","0"
"2020-04-10","Хмельницька","Хмельницька","Самоізоляція",NULL,NULL,NULL,"Чоловіча","0-5","Ні","0","0","1","0","0"
"2020-04-10","Хмельницька","Хмельницька","Самоізоляція",NULL,NULL,NULL,"Чоловіча","06-17","Так","1","0","1","0","0"
"2020-04-10","Хмельницька","Хмельницька","Самоізоляція",NULL,NULL,NULL,"Чоловіча","18-39","Ні","2","0","0","0","0"
"2020-04-10","Хмельницька","Хмельницька","Самоізоляція",NULL,NULL,NULL,"Чоловіча","40-64","Ні","0","0","2","0","0"
"2020-04-10","Хмельницька","Хмельницька","Самоізоляція",NULL,NULL,NULL,"Чоловіча","40-64","Так","0","2","2","0","0"
"2020-04-10","Хмельницька","Хмельницька","Самоізоляція",NULL,NULL,NULL,"Чоловіча","65+","Ні","0","0","1","0","0"
"2020-04-10","Черкаська","Черкаська","02004976","КНП ЧЕРКАСЬКА МІСЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ","49.41356639","32.05502091","Жіноча","0-5","Ні","1","0","0","0","0"
"2020-04-10","Черкаська","Черкаська","02004976","КНП ЧЕРКАСЬКА МІСЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ","49.41356639","32.05502091","Жіноча","06-17","Ні","0","0","1","0","0"
"2020-04-10","Черкаська","Черкаська","02004976","КНП ЧЕРКАСЬКА МІСЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ","49.41356639","32.05502091","Жіноча","18-39","Ні","2","1","2","0","0"
"2020-04-10","Черкаська","Черкаська","02004976","КНП ЧЕРКАСЬКА МІСЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ","49.41356639","32.05502091","Жіноча","40-64","Ні","0","0","7","0","0"
"2020-04-10","Черкаська","Черкаська","02004976","КНП ЧЕРКАСЬКА МІСЬКА ІНФЕКЦІЙНА ЛІКАРНЯ ","49.41356639","32.05502091","Чоловіча","0-5","Ні","0","0","2","0","0"
